$Green Spring Met year 2005 YC 02/02/2023,,,,,,
",,,",,,,,,
Jday,TAIR,TDEW,WIND,PHI,Cloud,Solar
98.125,2.777777778,2.21,0.44704,2.6354483,5,2.99472294
98.167,3.888888889,3.31,0,1.570797,5,2.99472294
98.208,4.444444444,3.86,0,1.5533437,5,5.98944588
98.250,5.555555556,4.37,0,1.5184371,5,64.38654321
98.292,6.111111111,4.75,0.89408,1.4660772,5,91.33904967
98.333,7.222222222,5.04,0.89408,1.7104234,5,92.33729065
98.375,7.222222222,4.87,3.57632,2.0594894,5,172.1965691
98.417,7.222222222,4.87,4.02336,2.3212889,5,196.6534731
98.458,6.666666667,4.99,4.91744,2.3561955,5,252.5549679
98.500,6.666666667,5.31,4.91744,2.4085554,5,326.4248005
98.542,7.222222222,5.53,5.36448,2.3736488,5,797.594543
98.583,10,7.43,4.91744,2.1991158,5,251.0576065
98.625,8.333333333,6.79,4.91744,2.0769427,5,224.1051
98.667,8.333333333,6.63,3.12928,2.268929,5,157.2229544
98.708,8.333333333,6.95,2.68224,2.4085554,5,128.2739659
98.750,8.333333333,5.62,4.02336,4.2236986,5,13.97537372
98.792,6.666666667,5.62,0.44704,1.0646513,5,3.49384343
98.833,7.222222222,5.2,0.44704,1.6580635,5,3.49384343
98.875,6.111111111,4.75,2.2352,4.5727646,5,3.49384343
98.917,5.555555556,4.52,0.89408,5.1836301,5,2.99472294
98.958,5.555555556,4.52,0.89408,5.4454296,5,2.99472294
99.000,4.444444444,3.71,0,5.8119489,1,3.49384343
99.042,6.111111111,4.44,0.44704,0.9424782,1,3.49384343
99.083,5,4.12,0.44704,1.047198,1,2.99472294
99.125,5.555555556,4.67,0.44704,0.9424782,1,3.49384343
99.167,5.555555556,4.37,0,2.967061,1,3.49384343
99.208,5.555555556,4.21,0,1.6580635,1,7.48680735
99.250,6.111111111,5.07,0,1.570797,1,61.89094076
99.292,8.333333333,5.44,0,0.4537858,1,166.7062437
99.333,8.333333333,5.44,0.44704,5.3407098,1,357.3702708
99.375,11.66666667,7,0.44704,5.7246824,1,439.2260312
99.417,11.11111111,7.61,2.2352,4.6949377,1,525.573876
99.458,12.77777778,6.15,2.68224,4.2760585,1,541.5457317
99.500,13.33333333,7.12,4.4704,4.7647509,1,783.1200488
99.542,15,7.06,4.91744,4.886924,1,593.9533831
99.583,15,6.56,4.4704,4.9916438,1,710.7475778
99.625,16.11111111,7.08,4.4704,4.9392839,1,543.0430931
99.667,16.11111111,6.54,5.81152,4.9567372,1,347.387861
99.708,15.55555556,6.03,6.25856,5.1661768,1,149.2370265
99.750,13.88888889,6.5,4.4704,5.1487235,1,15.47273519
99.792,11.66666667,6.18,3.57632,5.0963636,1,3.99296392
99.833,10.55555556,5.93,1.78816,5.3756164,1,3.49384343
99.875,8.888888889,5.81,1.34112,5.410523,1,3.99296392
99.917,8.888888889,5.08,0.44704,5.9864819,1,3.49384343
99.958,8.333333333,5.27,0.44704,5.6374159,1,3.49384343
100.000,8.888888889,5.27,0,0,0,3.49384343
100.042,8.888888889,4.52,0.44704,6.2133748,0,3.49384343
100.083,6.666666667,4.16,0.44704,0,0,3.49384343
100.125,5.555555556,3.89,0,1.6580635,0,3.49384343
100.167,4.444444444,3.56,0.44704,1.4311706,0,3.49384343
100.208,4.444444444,3.26,0.44704,1.570797,0,12.47801225
100.250,3.888888889,2.71,0.89408,1.4835305,0,155.7255929
100.292,8.333333333,5.44,0.44704,1.3439041,0,339.9010537
100.333,11.11111111,6.66,0.89408,1.5184371,0,532.5615628
100.375,13.33333333,8.39,1.78816,2.1642092,0,703.2607704
100.417,13.88888889,8.09,3.12928,3.2986737,0,819.5558446
100.458,15.55555556,9.01,2.68224,2.7052615,0,846.0964285
100.500,17.22222222,9.14,2.68224,3.2986737,0,846.2752023
100.542,18.33333333,10.68,1.78816,4.0491656,0,834.0303388
100.583,18.33333333,10.68,1.78816,2.8448879,0,717.2361441
100.625,18.88888889,9.66,2.2352,3.9618991,0,551.029021
100.667,18.33333333,8.59,1.78816,3.9095392,0,357.8693913
100.708,18.88888889,6.05,3.57632,4.712391,0,156.7238339
100.750,17.77777778,7.23,2.68224,4.9741905,0,8.48504833
100.792,11.66666667,6.8,0.44704,4.2760585,0,3.99296392
100.833,10.55555556,7.8,0,1.4137173,0,3.99296392
100.875,10.55555556,6.89,0.44704,0.9948381,0,3.49384343
100.917,9.444444444,6.7,0,1.5358904,0,3.49384343
100.958,10,6.71,0.44704,1.570797,0,3.49384343
101.000,8.888888889,6.68,0.89408,0.6283188,0,3.49384343
101.042,8.333333333,6.63,0.89408,1.0821046,0,3.49384343
101.083,8.333333333,6.79,0,1.4660772,0,3.49384343
101.125,8.888888889,7.01,0,0.1221731,0,3.49384343
101.167,7.222222222,6.01,1.78816,1.047198,0,3.49384343
101.208,7.222222222,6.17,0,6.0039352,0,14.9736147
101.250,7.222222222,6.32,0.44704,1.2042777,0,148.2387855
101.292,10,7.43,0,1.8500498,0,337.4054512
101.333,11.11111111,7.05,1.34112,5.5326961,0,529.5668399
101.375,15,7.55,2.68224,5.3581631,0,692.7792401
101.417,18.33333333,8.59,1.78816,5.585056,0,812.0690372
101.458,19.44444444,9.05,1.34112,5.7246824,0,850.3713654
101.500,18.88888889,9.39,2.2352,4.2062453,0,850.5487706
101.542,18.88888889,10.45,2.68224,4.3458717,0,816.0620012
101.583,18.88888889,10.96,2.68224,4.3109651,0,685.7915533
101.625,19.44444444,8.15,3.12928,4.5204047,0,514.0941047
101.667,20,9.27,3.57632,4.8171108,0,280.0065949
101.708,19.44444444,8.76,2.68224,5.2534433,0,137.7572552
101.750,16.66666667,9.6,2.2352,5.2010834,0,14.47449421
101.792,13.33333333,9.19,1.78816,5.0963636,0,3.99296392
101.833,11.66666667,8.34,0.89408,5.4803362,0,3.49384343
101.875,11.11111111,8.69,0.44704,5.8119489,0,3.99296392
101.917,9.444444444,7.88,1.78816,5.3407098,0,3.49384343
101.958,9.444444444,8.37,0.44704,5.8119489,0,3.49384343
102.000,8.333333333,7.42,2.2352,5.3930697,0,3.49384343
102.042,7.777777778,7.03,0.89408,5.2708966,0,3.49384343
102.083,7.222222222,6.78,0,6.0562951,0,3.49384343
102.125,7.222222222,6.78,0.44704,5.7246824,0,3.49384343
102.167,6.666666667,6.23,0.89408,5.6897758,0,2.99472294
102.208,6.111111111,5.67,0.44704,5.6897758,0,15.97185568
102.250,6.111111111,5.67,1.34112,5.5326961,0,142.2493397
102.292,6.666666667,5.77,1.78816,5.5152428,0,343.8940176
102.333,8.888888889,2.68,1.78816,5.6199626,0,545.0395751
102.375,12.22222222,2.93,3.57632,5.4279763,0,709.7493368
102.417,13.88888889,3.37,2.68224,5.3930697,0,825.5452905
102.458,15,5.78,2.68224,5.1138169,0,854.6128502
102.500,16.11111111,6.81,3.57632,4.6425778,0,854.7888342
102.542,16.66666667,7.33,3.12928,4.6949377,0,830.5364954
102.583,16.66666667,5.01,3.57632,4.5902179,0,711.7458187
102.625,17.77777778,5.05,3.57632,4.9567372,0,545.0395751
102.667,17.22222222,4.21,3.57632,4.9916438,0,344.8922586
102.708,16.11111111,5.98,4.4704,5.061457,0,144.2458216
102.750,13.88888889,5.27,4.02336,5.0265504,0,16.97009666
102.792,11.11111111,4.57,2.2352,5.1138169,0,3.99296392
102.833,9.444444444,4.05,2.2352,5.3756164,0,3.49384343
102.875,8.888888889,3.52,2.2352,5.4279763,0,3.49384343
102.917,8.333333333,2.36,2.2352,5.6548692,0,3.49384343
102.958,7.222222222,1.72,1.78816,5.585056,0,3.49384343
103.000,6.666666667,0.57,1.78816,5.6199626,0,3.49384343
103.042,6.666666667,2.18,1.78816,5.4454296,0,3.49384343
103.083,6.666666667,1.19,1.78816,5.5501494,0,3.49384343
103.125,6.111111111,1.83,1.78816,5.4803362,0,2.99472294
103.167,6.111111111,1.83,1.78816,5.061457,0,2.99472294
103.208,6.111111111,1.64,2.68224,5.0440037,0,12.47801225
103.250,5.555555556,1.67,1.78816,5.3407098,0,171.1983281
103.292,5,1.67,0.89408,5.3930697,0,367.8518011
103.333,7.222222222,1.51,1.78816,5.0090971,0,565.0043947
103.375,11.11111111,2.68,2.68224,5.1836301,0,730.7123974
103.417,12.77777778,3.72,2.68224,5.1312702,0,850.501315
103.458,13.33333333,2.85,3.12928,5.2883499,0,858.819626
103.500,13.88888889,1.86,4.4704,4.9567372,0,858.9941367
103.542,14.44444444,2.67,4.02336,5.0963636,0,851.4995559
103.583,14.44444444,1.03,4.91744,5.1138169,0,733.7071203
103.625,15.55555556,-0.63,4.4704,4.9218306,0,567.0008766
103.667,15,-0.71,4.4704,4.9741905,0,365.8553192
103.708,14.44444444,-0.43,4.02336,5.0440037,0,160.2176773
103.750,12.22222222,-0.96,4.02336,5.23599,0,19.9648196
103.792,8.888888889,0.35,3.57632,5.2534433,0,3.49384343
103.833,8.333333333,2.78,0.89408,5.3756164,0,3.49384343
103.875,6.666666667,2.93,2.2352,5.4454296,0,2.99472294
103.917,6.666666667,3.47,1.34112,5.5326961,0,3.49384343
103.958,5,2.86,0.89408,5.5326961,0,2.99472294
104.000,6.111111111,3.1,0.44704,5.6723225,0,3.49384343
104.042,5.555555556,2.21,1.78816,6.0388418,0,3.49384343
104.083,4.444444444,-0.74,0.89408,6.0213885,0,2.99472294
104.125,5,-2.56,1.34112,5.934122,0,2.99472294
104.167,5.555555556,-2.27,0.44704,5.6897758,0,2.99472294
104.208,5,-2.56,1.34112,5.9515753,0,19.9648196
104.250,3.888888889,-2.49,0.89408,5.8294022,0,165.7080027
104.292,8.333333333,-0.93,0.89408,4.6949377,0,368.8500421
104.333,10,-1.07,1.78816,5.4977895,0,567.4999971
104.375,13.33333333,2.27,2.2352,5.2010834,0,731.7106383
104.417,13.33333333,4.23,2.68224,4.0840722,0,846.0092306
104.458,15.55555556,1.31,2.68224,4.0491656,0,862.9904463
104.500,15.55555556,1.31,4.91744,4.9392839,0,863.1634319
104.542,16.66666667,2.3,4.91744,5.1138169,0,847.0074715
104.583,17.22222222,1.24,4.4704,5.2534433,0,728.7159154
104.625,17.77777778,1.31,6.25856,4.7996575,0,566.0026357
104.667,17.77777778,1.31,5.36448,4.9567372,0,368.3509216
104.708,16.66666667,-0.52,4.91744,5.1138169,0,164.7097617
104.750,14.44444444,0.32,4.02336,5.2010834,0,18.96657862
104.792,11.66666667,0.75,2.2352,5.1836301,0,3.49384343
104.833,10,1.64,1.78816,5.4454296,0,3.49384343
104.875,8.888888889,2.02,0,6.0912017,0,2.99472294
104.917,8.333333333,1.71,0,5.934122,0,3.49384343
104.958,6.666666667,2.75,0,5.6723225,0,2.99472294
105.000,5.555555556,2.56,0,1.9373163,0,2.99472294
105.042,5.555555556,2.74,0.44704,1.5358904,0,2.99472294
105.083,6.111111111,2.39,0.44704,1.74533,0,3.49384343
105.125,5,2.19,0.44704,1.396264,0,3.49384343
105.167,5,2.36,0,1.6580635,0,3.49384343
105.208,5.555555556,2.21,0,1.570797,0,21.46218107
105.250,5,2.36,0,1.5533437,0,171.1983281
105.292,11.11111111,5.01,0,1.3613574,0,359.8658733
105.333,12.22222222,4.21,0,1.6755168,0,559.5140693
105.375,16.11111111,4.19,0.44704,2.4609153,0,723.7247105
105.417,17.77777778,7.8,1.34112,2.4609153,0,834.0303388
105.458,17.77777778,6.33,2.2352,3.4557534,0,867.1240751
105.500,18.88888889,7.34,1.78816,3.6302864,0,867.2954844
105.542,19.44444444,6.88,1.78816,4.0840722,0,788.6103742
105.583,21.11111111,8.39,2.2352,3.7524595,0,699.766927
105.625,20.55555556,9.48,2.68224,4.3458717,0,572.9903225
105.667,20.55555556,7.56,3.12928,4.2760585,0,380.8289339
105.708,20.55555556,6.86,3.57632,4.3458717,0,191.6622682
105.750,18.33333333,6.52,2.2352,4.5204047,0,21.96130156
105.792,14.44444444,5.52,1.34112,5.4628829,0,3.99296392
105.833,13.33333333,6.44,0,5.9690286,0,3.99296392
105.875,13.33333333,5.74,0,5.9690286,0,3.49384343
105.917,12.22222222,6.06,0.44704,0.9424782,0,3.49384343
105.958,12.22222222,6.92,0.44704,0.3316127,0,3.49384343
106.000,12.22222222,7.53,2.68224,0.4014259,0,3.49384343
106.042,10,7.77,2.68224,0.5061457,0,3.49384343
106.083,10,7.43,0.44704,0.5759589,0,3.49384343
106.125,8.888888889,7.18,0,0.8203051,0,3.49384343
106.167,8.888888889,7.18,0,1.8151432,0,2.99472294
106.208,8.888888889,7.98,0,1.7278767,0,20.96306058
106.250,8.888888889,7.5,0,2.9321544,0,174.6921715
106.292,15,9.15,0,2.8972478,0,365.8553192
106.333,16.66666667,9.36,0,2.8448879,0,555.0219849
106.375,19.44444444,10.71,0.89408,2.0420361,0,715.7387827
106.417,20.55555556,11.48,1.78816,3.7699128,0,831.5347363
106.458,22.22222222,12.19,1.78816,4.0491656,0,871.2192876
106.500,23.33333333,12.02,0.89408,3.0717808,0,871.3890698
106.542,23.33333333,11.39,1.34112,3.7000996,0,835.0285798
106.583,24.44444444,13.34,1.78816,4.2760585,0,720.2308671
106.625,24.44444444,12.4,2.2352,4.2236986,0,557.5175873
106.667,24.44444444,11.74,2.2352,3.9968057,0,348.386102
106.708,23.33333333,12.63,2.2352,4.5553113,0,127.7748454
106.750,21.11111111,11.45,3.12928,4.6425778,0,20.46394009
106.792,17.22222222,10.59,1.34112,5.2185367,0,3.99296392
106.833,15.55555556,10.12,0.44704,5.8992154,0,3.99296392
106.875,15,10.41,0,5.8119489,0,3.99296392
106.917,13.33333333,10.86,1.78816,5.3232565,0,3.99296392
106.958,12.22222222,9.42,0,5.7944956,0,3.99296392
107.000,12.22222222,8.12,0,6.0039352,0,3.99296392
107.042,11.11111111,8.69,0,6.0912017,0,3.99296392
107.083,10,7.94,0.44704,6.0737484,0,3.49384343
107.125,10,8.44,0.44704,5.9166687,0,3.99296392
107.167,8.888888889,7.82,0.44704,5.7944956,0,3.99296392
107.208,10,8.27,0,4.7472976,0,19.9648196
107.250,9.444444444,8.37,1.34112,5.4977895,0,223.106859
107.292,13.88888889,10.31,0,5.934122,0,308.9555833
107.333,14.44444444,10.27,1.34112,5.6374159,0,561.0114308
107.375,17.22222222,12.13,1.78816,5.4628829,0,717.2361441
107.417,18.88888889,13.08,3.57632,4.7298443,0,831.5347363
107.458,19.44444444,12.69,3.57632,4.6600311,0,875.2748702
107.500,19.44444444,11.73,3.57632,4.9741905,0,875.442975
107.542,20.55555556,10.65,3.57632,4.7647509,0,829.5382544
107.583,20.55555556,9.48,3.57632,5.061457,0,721.2291081
107.625,21.11111111,9.05,4.4704,4.5029514,0,470.1715016
107.667,20.55555556,8.22,4.02336,4.9218306,0,372.843006
107.708,20,6,3.57632,5.0789103,0,166.2071232
107.750,17.77777778,5.05,3.57632,5.1312702,0,22.46042205
107.792,13.33333333,5.74,1.78816,5.2185367,0,3.99296392
107.833,11.11111111,5.44,2.2352,5.2010834,0,3.49384343
107.875,10,5.78,1.78816,5.3930697,0,3.49384343
107.917,9.444444444,5.8,1.34112,5.4628829,0,3.49384343
107.958,8.888888889,5.99,0.89408,5.6374159,0,3.49384343
108.000,8.333333333,5.96,0.89408,5.4628829,0,3.49384343
108.042,7.222222222,5.37,1.34112,5.5152428,0,3.49384343
108.083,6.666666667,5.31,0.44704,5.759589,0,3.49384343
108.125,6.666666667,5.31,0,5.8468555,0,3.49384343
108.167,5.555555556,4.67,1.78816,5.3756164,0,3.49384343
108.208,5.555555556,4.82,0.89408,5.6548692,0,24.9560245
108.250,6.111111111,5.52,0.44704,5.8817621,0,181.6798584
108.292,9.444444444,6.53,0.89408,5.4803362,0,385.3210183
108.333,10,5.59,0.89408,5.6897758,0,582.4736118
108.375,13.33333333,5.74,2.68224,4.9218306,0,743.1904096
108.417,14.44444444,6.54,2.68224,4.0491656,0,856.4907608
108.458,16.11111111,6.81,3.12928,4.4331382,0,879.2896213
108.500,17.22222222,7.84,3.57632,4.7647509,0,879.4559988
108.542,17.77777778,5.38,4.91744,4.5204047,0,855.4925199
108.583,18.88888889,6.38,4.91744,4.6251245,0,746.1851326
108.625,18.88888889,3.51,4.02336,4.9218306,0,587.4648167
108.667,18.88888889,2.29,4.02336,4.6076712,0,381.8271749
108.708,18.33333333,0.47,3.12928,5.2883499,0,167.2053642
108.750,16.11111111,-1.91,2.68224,5.2708966,0,21.46218107
108.792,12.22222222,-1.66,2.2352,5.2010834,0,3.99296392
108.833,10.55555556,2.9,0,5.1661768,0,3.49384343
108.875,10,3.29,1.34112,5.4977895,0,3.99296392
108.917,10,4.58,0.44704,5.6548692,0,3.49384343
108.958,8.888888889,4.32,1.34112,5.3407098,0,3.49384343
109.000,7.222222222,3.28,0.89408,5.410523,0,3.49384343
109.042,6.111111111,4.11,0,5.4977895,0,3.49384343
109.083,4.444444444,2.14,0.44704,4.5727646,0,2.99472294
109.125,3.333333333,0.56,0,2.3212889,0,3.49384343
109.167,4.444444444,0.22,0,0.3141594,0,2.99472294
109.208,3.333333333,-1.04,0.89408,0.4014259,0,27.95074744
109.250,4.444444444,0.22,0.44704,5.1487235,0,191.1631477
109.292,9.444444444,1.84,0,2.7401681,0,395.3034281
109.333,11.66666667,1.61,0,1.1693711,0,589.9604192
109.375,13.33333333,6.9,1.34112,4.886924,0,751.1763375
109.417,15,5.24,2.68224,4.0317123,0,864.9758092
109.458,16.66666667,5.01,3.57632,4.3109651,0,883.262351
109.500,17.22222222,2.79,4.91744,4.4331382,0,883.4269521
109.542,18.33333333,2.62,5.81152,4.6949377,0,864.9758092
109.583,18.88888889,1.86,5.81152,4.7472976,0,740.1956867
109.625,18.88888889,2.7,6.7056,4.8694707,0,573.9885635
109.667,17.22222222,2.42,5.81152,0.6108655,0,408.2805608
109.708,18.33333333,1.37,4.4704,0.7853985,0,184.1754608
109.750,14.44444444,1.37,1.34112,1.0646513,0,26.45338597
109.792,12.22222222,1.55,2.2352,0.7679452,0,3.99296392
109.833,10.55555556,1.39,1.78816,0.698132,0,3.49384343
109.875,10.55555556,1.65,2.2352,0.523599,0,3.49384343
109.917,8.333333333,0.8,0.44704,1.3439041,0,2.99472294
109.958,7.222222222,3.28,1.78816,0.9250249,0,3.49384343
110.000,7.222222222,1.51,0,0.4537858,0,2.99472294
110.042,6.666666667,3.11,0.89408,1.4311706,0,2.99472294
110.083,6.111111111,1.64,0,4.2411519,0,2.99472294
110.125,6.111111111,1.45,0.89408,1.1519178,0,3.49384343
110.167,6.111111111,0.45,0.89408,0.6457721,0,3.49384343
110.208,7.222222222,2.52,0.89408,0.9250249,0,27.95074744
110.250,6.111111111,0.86,0.44704,1.7802366,0,188.6675452
110.292,11.66666667,3.45,0,4.886924,0,389.3139822
110.333,13.88888889,2.17,0.44704,4.7822042,0,580.9762504
110.375,17.22222222,3.87,0.89408,1.9896762,0,742.1921686
110.417,18.33333333,3.4,1.78816,2.8797945,0,852.4977969
110.458,18.33333333,4.51,1.78816,4.2935118,0,887.1918824
110.500,19.44444444,6.55,2.2352,3.316127,0,887.3546581
110.542,20,5.26,2.2352,3.7699128,0,849.503074
110.583,21.11111111,3.34,2.2352,4.2411519,0,738.1992047
110.625,21.11111111,3.79,2.68224,4.2935118,0,576.9832864
110.667,21.66666667,4.28,3.12928,4.1538854,0,376.3368495
110.708,20,2.82,3.12928,4.886924,0,176.189533
110.750,18.33333333,4.51,3.12928,4.6425778,0,24.45690401
110.792,14.44444444,3.28,1.78816,4.8520174,0,3.99296392
110.833,12.22222222,4.21,0,5.7944956,0,3.99296392
110.875,12.77777778,3.98,0.44704,5.9515753,0,3.49384343
110.917,10.55555556,4.27,1.34112,5.410523,0,3.49384343
110.958,10,4.58,0.89408,5.4454296,0,3.49384343
111.000,9.444444444,4.25,0.89408,5.8992154,0,3.49384343
111.042,10,3.07,0.44704,6.0562951,0,3.49384343
111.083,8.333333333,3.98,0.89408,0.0349066,0,3.49384343
111.125,7.222222222,3.28,0,4.9043773,0,3.49384343
111.167,7.222222222,2.9,0.44704,5.8119489,0,3.49384343
111.208,8.888888889,2.24,0.44704,6.1610149,0,32.44283185
111.250,8.333333333,2.78,1.34112,0.6632254,0,193.6587501
111.292,13.33333333,5.5,0,0.1047198,0,379.8306929
111.333,15.55555556,5.47,0.44704,3.9095392,0,576.484166
111.375,18.88888889,4.65,0.89408,4.8171108,0,735.7036023
111.417,20.55555556,7.56,1.34112,3.49066,0,822.5505675
111.458,20,8.04,2.2352,3.3684869,0,887.4362312
111.500,21.66666667,9.56,2.2352,3.1241407,0,891.2379531
111.542,22.77777778,8.49,1.34112,3.7873661,0,859.4854838
111.583,23.88888889,8.33,1.78816,3.7699128,0,727.7176744
111.625,22.77777778,5.68,1.78816,4.4854981,0,349.384343
111.667,23.88888889,6.65,2.2352,4.2062453,0,317.4406316
111.708,20,7.05,1.78816,4.5553113,0,161.7150388
111.750,19.44444444,8.46,1.34112,4.2236986,0,24.45690401
111.792,15.55555556,7.34,0.89408,4.0491656,0,3.99296392
111.833,13.33333333,7.77,0,0.1221731,0,3.99296392
111.875,13.33333333,6.67,0.44704,1.0122914,0,3.49384343
111.917,13.33333333,7.34,0.44704,0.9250249,0,3.99296392
111.958,11.66666667,7.59,0.89408,0.9250249,0,3.49384343
112.000,10.55555556,8.32,0.44704,1.3089975,3,3.49384343
112.042,10.55555556,7.8,0,2.6529016,3,3.49384343
112.083,11.11111111,6.26,0,1.5533437,3,3.49384343
112.125,11.11111111,5.65,0.89408,0.4363325,3,3.49384343
112.167,10,4.16,0.89408,0.3839726,3,3.49384343
112.208,9.444444444,4.25,0,4.1713387,3,32.94195234
112.250,10.55555556,1.91,0.44704,5.4628829,3,186.6710633
112.292,15,6.04,0.44704,3.316127,3,384.3227773
112.333,18.33333333,6.52,0,3.9269925,3,574.487684
112.375,22.77777778,8.85,0.44704,4.3109651,3,740.1956867
112.417,24.44444444,8.41,2.2352,4.6774844,3,854.4942789
112.458,25,10.47,0.89408,4.3982316,3,621.4050101
112.500,22.22222222,9.73,1.78816,3.7175529,3,223.6059795
112.542,19.44444444,9.9,2.2352,3.0543275,3,139.2546167
112.583,18.33333333,6.52,3.12928,2.3736488,3,123.7818815
112.625,17.77777778,6.64,4.4704,2.2340224,3,157.2229544
112.667,18.88888889,6.71,3.12928,1.6406102,3,274.017149
112.708,19.44444444,7.53,1.78816,1.1519178,3,169.2018461
112.750,18.33333333,8.03,2.2352,1.8500498,3,18.46745813
112.792,16.11111111,8.83,2.2352,2.0594894,3,3.99296392
112.833,14.44444444,8.17,2.2352,3.1765006,3,3.99296392
112.875,12.22222222,10.12,2.68224,2.9321544,3,3.99296392
112.917,12.22222222,10.63,0,4.2236986,3,3.99296392
112.958,11.66666667,7.39,0,1.5009838,3,3.99296392
113.000,11.11111111,5.01,3.12928,2.0769427,3,3.99296392
113.042,10,4.16,2.68224,1.9373163,3,3.49384343
113.083,9.444444444,4.25,3.12928,2.094396,3,3.49384343
113.125,7.777777778,4.37,3.12928,1.1868244,3,3.49384343
113.167,7.222222222,3.83,0.89408,1.6929701,3,3.49384343
113.208,7.777777778,3.63,0.44704,1.6406102,3,46.91732606
113.250,8.333333333,3.78,0.44704,1.1693711,3,134.7625323
113.292,13.88888889,4.48,0.89408,1.5009838,3,300.9696555
113.333,14.44444444,4.44,0.89408,1.6755168,3,357.3702708
113.375,16.66666667,6.5,3.12928,3.0368742,3,342.3966561
113.417,16.66666667,6.78,2.2352,2.1118493,3,388.8148617
113.458,15.55555556,6.83,2.2352,2.4958219,3,417.7638501
113.500,16.11111111,6.81,1.78816,3.4557534,3,656.8425648
113.542,18.33333333,5.55,1.78816,3.9793524,3,622.9023715
113.583,22.22222222,8.71,1.34112,4.4854981,3,345.8904996
113.625,19.44444444,8.15,1.34112,2.0769427,3,330.4177644
113.667,17.77777778,8.63,1.34112,4.014259,3,367.3526806
113.708,15,7.31,4.91744,4.4854981,3,108.3091463
113.750,14.44444444,8.17,3.57632,4.9741905,3,34.43931381
113.792,13.33333333,8.19,2.2352,5.1487235,3,3.99296392
113.833,12.22222222,8.12,0.44704,5.8992154,3,3.99296392
113.875,12.22222222,8.5,0.44704,5.8992154,3,3.49384343
113.917,11.66666667,9.06,0.89408,5.3232565,3,3.99296392
113.958,10.55555556,8.66,0.44704,5.2708966,3,3.99296392
114.000,10,8.27,0,0.9424782,1,3.49384343
114.042,10,8.44,0.89408,5.4803362,1,3.49384343
114.083,9.444444444,8.21,1.34112,5.4279763,1,3.49384343
114.125,8.888888889,8.29,2.2352,5.3232565,1,3.49384343
114.167,7.777777778,7.18,1.78816,5.3756164,1,3.49384343
114.208,8.333333333,7.88,0,5.7421357,1,44.42172361
114.250,8.333333333,7.88,0.44704,5.8294022,1,143.7467011
114.292,10.55555556,8.49,0.44704,5.8817621,1,224.6042205
114.333,12.77777778,7.66,1.34112,5.4454296,1,446.2137181
114.375,14.44444444,7.49,2.2352,5.3930697,1,623.9006125
114.417,17.22222222,7.29,2.68224,5.1836301,1,816.0620012
114.458,16.11111111,8.35,1.78816,4.886924,1,902.4549343
114.500,17.77777778,8.36,2.68224,4.9392839,1,762.6561087
114.542,17.77777778,7.23,2.68224,4.4156849,1,716.7370236
114.583,18.33333333,6.2,2.2352,4.014259,1,496.1257671
114.625,16.11111111,7.6,1.78816,4.1189788,1,322.4318365
114.667,15.55555556,6.83,3.12928,4.5029514,1,214.6218107
114.708,16.66666667,7.6,3.57632,4.886924,1,117.2933152
114.750,13.88888889,7.65,3.57632,5.1487235,1,29.9472294
114.792,11.11111111,6.66,1.78816,5.1138169,1,3.99296392
114.833,9.444444444,6.7,1.34112,5.2534433,1,3.99296392
114.875,9.444444444,6.88,0,6.0737484,1,3.99296392
